"Flug";"Number";"Time_ms";"GPS_lat";"GPS_lon";"GPS_height";"GPS_fix";"Photo";"crc"
204;267;6195;0,0;0,0;0,0;0;0;0
204;268;6222;0,0;0,0;0,0;0;0;0
204;269;6243;0,0;0,0;0,0;0;0;0
204;270;6264;0,0;0,0;0,0;0;0;0
204;271;6285;0,0;0,0;0,0;0;0;0
204;272;6306;0,0;0,0;0,0;0;0;0
204;273;6327;0,0;0,0;0,0;0;0;0
204;274;6348;0,0;0,0;0,0;0;0;0
204;275;6369;0,0;0,0;0,0;0;0;0
204;276;6390;0,0;0,0;0,0;0;0;0
204;277;6411;0,0;0,0;0,0;0;0;0
204;278;6432;0,0;0,0;0,0;0;0;0
204;279;6459;0,0;0,0;0,0;0;0;0
204;280;6480;0,0;0,0;0,0;0;0;0
204;281;6501;0,0;0,0;0,0;0;0;0
204;282;6522;0,0;0,0;0,0;0;0;0
204;283;6543;0,0;0,0;0,0;0;0;0
204;284;6570;0,0;0,0;0,0;0;0;0
204;285;6591;0,0;0,0;0,0;0;0;0
204;286;6612;0,0;0,0;0,0;0;0;0
204;287;6633;0,0;0,0;0,0;0;0;0
204;288;6654;0,0;0,0;0,0;0;0;0
204;289;6675;0,0;0,0;0,0;0;0;0
204;290;6696;0,0;0,0;0,0;0;0;0
204;291;6717;0,0;0,0;0,0;0;0;0
204;292;6738;0,0;0,0;0,0;0;0;0
204;293;6759;0,0;0,0;0,0;0;0;0
204;294;6780;0,0;0,0;0,0;0;0;0
204;295;6806;0,0;0,0;0,0;0;0;0
204;296;6826;0,0;0,0;0,0;0;0;0
204;297;6847;0,0;0,0;0,0;0;0;0
204;298;6867;0,0;0,0;0,0;0;0;0
204;299;6887;0,0;0,0;0,0;0;0;0
204;300;6912;0,0;0,0;0,0;0;0;0
204;301;6932;0,0;0,0;0,0;0;0;0
204;302;6952;0,0;0,0;0,0;0;0;0
204;303;6972;0,0;0,0;0,0;0;0;0
204;304;6993;0,0;0,0;0,0;0;0;0
204;305;7013;0,0;0,0;0,0;0;0;0
204;306;7034;0,0;0,0;0,0;0;0;0
204;307;7055;0,0;0,0;0,0;0;0;0
204;308;7076;0,0;0,0;0,0;0;0;0
204;309;7097;0,0;0,0;0,0;0;0;0
204;310;7118;0,0;0,0;0,0;0;0;0
204;311;7145;0,0;0,0;0,0;0;0;0
204;312;7166;0,0;0,0;0,0;0;0;0
204;313;7187;0,0;0,0;0,0;0;0;0
204;314;7208;0,0;0,0;0,0;0;0;0
204;315;7229;0,0;0,0;0,0;0;0;0
204;316;7256;0,0;0,0;0,0;0;0;0
204;317;7277;0,0;0,0;0,0;0;0;0
204;318;7298;0,0;0,0;0,0;0;0;0
204;319;7319;0,0;0,0;0,0;0;0;0
204;320;7340;0,0;0,0;0,0;0;0;0
204;321;7361;0,0;0,0;0,0;0;0;0
204;322;7382;0,0;0,0;0,0;0;0;0
204;323;7403;0,0;0,0;0,0;0;0;0
204;324;7424;0,0;0,0;0,0;0;0;0
204;325;7445;0,0;0,0;0,0;0;0;0
204;326;7466;0,0;0,0;0,0;0;0;0
204;327;7493;0,0;0,0;0,0;0;0;0
204;328;7514;0,0;0,0;0,0;0;0;0
204;329;7535;0,0;0,0;0,0;0;0;0
204;330;7556;0,0;0,0;0,0;0;0;0
204;331;7577;0,0;0,0;0,0;0;0;0
204;332;7604;0,0;0,0;0,0;0;0;0
204;333;7625;0,0;0,0;0,0;0;0;0
204;334;7646;0,0;0,0;0,0;0;0;0
204;335;7667;0,0;0,0;0,0;0;0;0
204;336;7688;0,0;0,0;0,0;0;0;0
204;337;7709;0,0;0,0;0,0;0;0;0
204;338;7729;0,0;0,0;0,0;0;0;0
204;339;7749;0,0;0,0;0,0;0;0;0
204;340;7769;0,0;0,0;0,0;0;0;0
