"Flug";"Number";"Time_ms";"GPS_lat";"GPS_lon";"GPS_height";"GPS_fix";"Photo";"crc"
204;2792;62193;0,0;0,0;0,0;0;36096;23866
204;2793;62221;0,0;0,0;0,0;0;1560;18066
204;2794;62241;0,0;0,0;0,0;0;27096;4631
204;2795;62261;0,0;0,0;0,0;0;5632;20394
204;2796;62287;0,0;0,0;0,0;0;38168;61928
204;2797;62307;0,0;0,0;0,0;0;63704;32491
204;2798;62334;0,0;0,0;0,0;0;7704;47321
204;2799;62354;0,0;0,0;0,0;0;41240;27453
204;2800;62374;0,0;0,0;0,0;0;27776;985
204;2801;62394;0,0;0,0;0,0;0;58776;51897
204;2802;62414;0,0;0,0;0,0;0;42776;32072
204;2803;62441;0,0;0,0;0,0;0;10776;47585
204;2804;62461;0,0;0,0;0,0;0;6776;30359
204;2805;62481;0,0;0,0;0,0;0;13312;14892
204;2806;62501;0,0;0,0;0,0;0;56312;45173
204;2807;62527;0,0;0,0;0,0;0;60312;20511
204;2808;62555;0,0;0,0;0,0;0;10776;46316
204;2809;62575;0,0;0,0;0,0;0;34776;18750
204;2810;62595;0,0;0,0;0,0;0;45312;63011
204;2811;62615;0,0;0,0;0,0;0;58776;47397
204;2812;62641;0,0;0,0;0,0;0;9240;40866
204;2813;62667;0,0;0,0;0,0;0;59776;49261
204;2814;62686;0,0;0,0;0,0;0;9240;8586
204;2815;62705;0,0;0,0;0,0;0;6240;28751
204;2816;62725;0,0;0,0;0,0;0;33240;6413
204;2817;62744;0,0;0,0;0,0;0;37240;31460
204;2818;62770;0,0;0,0;0,0;0;33240;38462
204;2819;62789;0,0;0,0;0,0;0;41240;43985
204;2820;62809;0,0;0,0;0,0;0;49240;59293
204;2821;62828;0,0;0,0;0,0;0;10240;30506
204;2822;62847;0,0;0,0;0,0;0;7704;40715
204;2823;62880;0,0;0,0;0,0;0;23704;28450
204;2824;62900;0,0;0,0;0,0;0;10240;11
204;2825;62920;0,0;0,0;0,0;0;7704;4590
204;2826;62940;0,0;0,0;0,0;0;7704;20965
204;2827;62961;0,0;0,0;0,0;0;7704;18332
204;2828;62994;0,0;0,0;0,0;0;7704;62702
204;2829;63014;0,0;0,0;0,0;0;10240;48155
204;2830;63034;0,0;0,0;0,0;0;7704;44378
204;2831;63054;0,0;0,0;0,0;0;23704;63314
204;2832;63074;0,0;0,0;0,0;0;39704;34870
204;2833;63101;0,0;0,0;0,0;0;55704;51877
204;2834;63121;0,0;0,0;0,0;0;8704;63025
204;2835;63141;0,0;0,0;0,0;0;30168;48154
204;2836;63161;0,0;0,0;0,0;0;38168;51080
204;2837;63181;0,0;0,0;0,0;0;4632;52494
204;2838;63208;0,0;0,0;0,0;0;28632;8219
204;2839;63234;0,0;0,0;0,0;0;44632;500
204;2840;63254;0,0;0,0;0,0;0;5632;63968
204;2841;63274;0,0;0,0;0,0;0;3096;59025
204;2842;63295;0,0;0,0;0,0;0;35096;33280
204;2843;63322;0,0;0,0;0,0;0;21632;35659
204;2844;63348;0,0;0,0;0,0;0;35096;58081
204;2845;63368;0,0;0,0;0,0;0;51096;29815
204;2846;63388;0,0;0,0;0,0;0;4096;51304
204;2847;63408;0,0;0,0;0,0;0;1560;62665
204;2848;63435;0,0;0,0;0,0;0;1560;24969
204;2849;63455;0,0;0,0;0,0;0;1560;22436
204;2850;63475;0,0;0,0;0,0;0;4096;64016
204;2851;63495;0,0;0,0;0,0;0;1560;54429
