"Flug";"Number";"Team ID";"Time_ms";"Gyro x";"Gyro y";"Gyro z";"Accel x";"Accel y";"Accel z";"Mag x";"Mag y";"Mag z";"Bme_press";"Bme_temp";"Bme_humidity";"Bme_height";"Lat";"Lon";"Height";"Fix";"Photo";"Status";"crc"
170;5582;217;809670;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1271;0;10274

170;5583;217;809858;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1270;0;7438

170;5584;217;810004;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1288;0;34445

170;5585;217;810144;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;65130

170;5586;217;810282;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1257;0;45142

170;5587;217;810420;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1273;0;57586

170;5588;217;810560;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1272;0;56138

170;5589;217;810698;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1288;0;52439

170;5590;217;810836;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1274;0;23153

170;5591;217;810976;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;40085

170;5592;217;811164;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1271;0;49448

170;5593;217;811310;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1284;0;46474

170;5594;217;811448;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1271;0;65041

170;5595;217;811586;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1271;0;32979

170;5596;217;811726;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1273;0;2441

170;5597;217;811864;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1266;0;178

170;5598;217;812002;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;57500

170;5599;217;812142;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1275;0;42793

170;5600;217;812280;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1270;0;28058

170;5601;217;812470;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1288;0;18152

170;5602;217;812614;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1275;0;42389

170;5603;217;812754;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1288;0;56685

170;5604;217;812892;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1257;0;58119

170;5605;217;813030;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1250;0;1130

170;5606;217;813170;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;3914

170;5607;217;813308;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1253;0;38034

170;5608;217;813446;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1253;0;57029

170;5609;217;813586;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;44744

170;5610;217;813774;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1288;0;47013

170;5611;217;813920;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1257;0;7634

170;5612;217;814058;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1270;0;48863

170;5613;217;814198;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1253;0;13092

170;5614;217;814336;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1250;0;22441

170;5615;217;814474;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1282;0;855

170;5616;217;814614;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;26368

170;5617;217;814752;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;52372

170;5618;217;814890;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1250;0;29273

170;5619;217;815080;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1275;0;24803

170;5620;217;815224;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1257;0;32251

170;5621;217;815364;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;15050

170;5622;217;815502;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1266;0;2694

170;5623;217;815642;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1275;0;9179

170;5624;217;815780;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1286;0;56400

170;5625;217;815918;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;56285

170;5626;217;816058;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1273;0;11605

170;5627;217;816196;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1278;0;18955

170;5628;217;816384;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1253;0;61476

170;5629;217;816530;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1257;0;10890

170;5630;217;816668;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1274;0;56359

170;5631;217;816808;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1274;0;45648

170;5632;217;816946;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1273;0;47772

170;5633;217;817084;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1288;0;470

170;5634;217;817224;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1281;0;26323

170;5635;217;817362;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;26354

170;5636;217;817500;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;64680

170;5637;217;817690;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;45234

170;5638;217;817836;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1266;0;60564

170;5639;217;817974;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1250;0;59957

170;5640;217;818112;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1282;0;7226

170;5641;217;818252;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1266;0;5199

170;5642;217;818390;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1288;0;32077

170;5643;217;818528;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1257;0;48907

170;5644;217;818668;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;40944

170;5645;217;818806;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1257;0;58231

170;5646;217;818996;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1257;0;18927

170;5647;217;819140;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;8582

170;5648;217;819280;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1288;0;3814

170;5649;217;819418;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1257;0;27944

170;5650;217;819556;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;26769

170;5651;217;819696;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;39258

170;5652;217;819834;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1275;0;36001

170;5653;217;819972;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1288;0;13792

170;5654;217;820112;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1267;0;4665

170;5655;217;820300;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1257;0;11786

170;5656;217;820446;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1288;0;50231

170;5657;217;820584;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1288;0;41537

170;5658;217;820724;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1270;0;18823

170;5659;217;820862;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;5516

170;5660;217;821000;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1253;0;52849

